row	student	problem	outcome	KC
8955	216	1241	1	130
8956	216	894	0	108
8957	216	894	1	108
8958	216	517	1	53
8959	216	5478	1	175
8960	216	3146	1	77
8961	216	2503	1	26
8962	216	333	1	186
8963	216	2487	1	196
8964	216	4692	1	124
8965	216	1432	1	249
8966	216	5758	1	169
8967	216	5774	1	27
8968	216	3077	1	199
8969	216	5773	1	18
8970	216	2498	0	162
8971	216	5784	0	204
8972	216	829	0	140
8973	216	1580	0	136
8974	216	898	0	195
8975	216	538	1	180
8976	216	2227	1	99
8977	216	2744	0	248
8978	216	1552	0	171
8979	216	1552	0	171
8980	216	1552	1	171
8981	216	1331	1	113
8982	216	2520	0	30
8983	216	1189	1	40
8984	216	2671	0	64
8985	216	3146	1	77
8986	216	8788	1	230
8987	216	1069	1	181
8988	217	805	0	5
8989	217	626	1	240
8990	218	894	0	108
8991	219	8777	1	244
8992	219	8788	0	230
8993	219	8704	0	62
8994	219	8716	0	125
8995	219	8716	0	154
8996	219	8716	1	154
8997	219	8716	1	233
8998	220	349	0	61
8999	220	1221	1	23
9000	220	1109	1	182
9001	220	5760	1	80
9002	220	5758	1	169
9003	220	1523	0	206
9004	220	459	1	242
9005	220	2629	1	161
9006	220	3755	1	144
9007	220	2325	1	142
9008	220	1229	0	190
9009	220	243	0	8
9010	220	3146	1	77
9011	220	1298	1	184
9012	220	510	1	198
9013	220	1189	1	40
9014	220	90	1	55
9015	220	180	0	143
9016	220	49	1	76
9017	220	2543	1	231
9018	220	271	1	90
9019	220	1537	1	12
9020	220	2562	1	187
9021	220	5762	1	28
9022	220	654	0	116
9023	220	1259	1	45
9024	220	1233	0	234
9025	220	5478	1	175
9026	220	757	1	35
9027	220	4701	0	10
9028	220	1547	1	134
9029	220	1370	1	14
9030	220	2361	1	212
9031	220	906	1	201
9032	220	727	1	179
9033	220	1384	1	52
9034	220	536	0	166
9035	220	536	1	166
9036	220	898	0	195
9037	220	2654	0	148
9038	220	2600	0	155
9039	220	3133	1	6
9040	220	333	0	186
9041	220	333	1	228
9042	220	333	1	251
9043	220	333	0	60
9044	220	333	1	60
9045	220	5688	0	48
9046	220	5756	1	170
9047	220	4692	0	124
9048	220	4692	0	124
9049	220	4692	1	124
9050	220	226	1	147
9051	220	2538	1	128
9052	220	31	1	137
9053	220	2608	1	92
9054	220	3151	0	232
9055	220	2498	0	162
9056	220	833	0	222
9057	220	2590	1	75
9058	220	3077	0	199
9059	220	2487	0	196
9060	220	2227	1	99
9061	220	1340	1	32
9062	220	1549	1	96
9063	220	891	0	41
9064	220	355	1	9
9065	220	5476	1	39
9066	220	1365	1	146
9067	220	2477	1	127
9068	220	2548	0	158
9069	220	2548	1	158
9070	220	2661	1	152
9071	220	2512	0	72
9072	221	2661	0	152
9073	221	2661	1	152
9074	221	459	1	242
9075	222	1189	1	40
9076	222	2487	0	196
9077	222	255	0	177
9078	223	49	0	76
9079	223	49	1	121
9080	223	49	0	79
9081	223	49	0	79
9082	223	49	1	79
9083	223	49	0	2
9084	223	49	0	2
9085	223	49	1	2
9086	223	5476	1	39
9087	223	1428	0	226
9088	223	1090	1	150
9089	223	839	1	43
9090	223	5784	1	204
9091	223	1233	1	234
9092	223	538	1	180
9093	223	1103	0	98
9094	223	1103	1	98
9095	223	243	0	8
9096	223	243	0	8
9097	223	1432	0	249
9098	223	1259	0	45
9099	223	1259	0	45
9100	223	1158	0	7
9101	223	2642	0	58
9102	223	2642	1	191
9103	224	4701	1	10
9104	224	1189	1	40
9105	224	829	0	140
9106	224	1549	1	96
9107	224	458	0	54
9108	224	458	0	54
9109	224	458	1	54
9110	224	2740	0	33
9111	224	2471	1	24
9112	224	1233	0	234
9113	224	1079	0	215
9114	224	3114	0	88
9115	224	2645	0	97
9116	224	326	0	153
9117	224	2325	1	142
9118	224	1303	1	34
9119	224	1428	1	226
9120	224	5763	1	165
9121	224	935	1	246
9122	224	5756	0	170
9123	224	1133	1	238
9124	224	2661	0	152
9125	224	1259	1	45
9126	224	2538	1	128
9127	224	3130	1	71
9128	224	67	1	173
9129	224	2683	1	94
9130	224	61	1	129
9131	224	3133	1	6
9132	224	517	0	53
9133	224	2487	0	196
9134	224	2526	1	141
9135	224	5774	0	27
9136	224	5774	0	27
9137	224	5774	1	27
9138	224	1327	0	253
9139	224	1221	1	23
9140	224	3077	1	199
9141	224	1580	0	136
9142	224	5738	1	111
9143	225	1523	1	206
9144	225	1537	1	12
9145	225	5774	1	27
9146	225	3146	1	77
9147	225	3633	0	114
9148	225	3633	1	44
9149	225	3633	1	214
9150	225	8920	1	91
9151	225	2642	0	58
9152	225	2642	1	191
9153	225	2642	1	188
9154	225	13216	0	109
9155	225	13230	0	139
9156	225	13230	1	78
9157	225	13230	0	123
9158	225	13230	1	123
9159	225	5738	0	111
9160	225	5738	0	111
9161	225	5738	1	111
9162	225	467	0	224
9163	225	467	1	20
9164	225	467	1	115
9165	225	467	1	197
9166	225	467	1	13
9167	225	467	1	85
9168	225	49	0	76
9169	225	49	0	121
9170	225	49	0	121
9171	225	49	1	121
9172	225	49	1	79
9173	225	49	0	2
9174	225	49	1	2
9175	225	13219	0	236
9176	225	8777	0	244
9177	225	8704	1	62
9178	225	8723	1	216
9179	225	8788	1	230
9180	225	8770	0	3
9181	225	8789	0	66
9182	225	8789	1	65
9183	225	8789	0	46
9184	225	8789	1	46
9185	225	8716	0	125
9186	225	8716	0	154
9187	225	8716	0	154
9188	225	8716	1	154
9189	225	8716	1	233
9190	225	8716	0	89
9191	225	8716	0	89
9192	225	8716	1	89
9193	225	8716	1	149
9194	225	8783	0	208
9195	225	8783	1	205
9196	225	8783	0	103
9197	225	8783	0	103
9198	225	8783	1	103
9199	225	8783	1	138
9200	225	1259	0	45
9201	225	226	0	147
9202	225	1522	0	213
9203	225	2683	1	94
9204	225	5774	1	27
9205	225	805	0	5
9206	225	5766	0	25
9207	225	5704	0	172
9208	225	3765	1	63
9209	225	2608	1	92
9210	225	891	1	41
9211	225	4690	0	11
9212	225	61	1	129
9213	225	5689	0	120
9214	225	1167	0	235
9215	225	1547	1	134
9216	225	539	0	37
9217	225	539	0	37
9218	225	539	1	37
9219	225	539	0	105
9220	225	539	1	105
9221	225	125	0	22
9222	225	1172	0	193
9223	225	1327	0	253
9224	225	1331	1	113
9225	225	2508	1	221
9226	225	333	0	186
9227	225	333	1	228
9228	225	333	0	251
9229	225	333	1	251
9230	225	333	1	60
9231	225	1224	1	185
9232	225	1221	1	23
9233	225	5440	0	57
9234	226	1069	1	181
9235	226	1090	1	150
9236	226	3163	0	200
9237	226	2543	1	231
9238	226	300	0	176
9239	226	300	0	176
9240	226	459	0	242
9241	226	459	1	242
9242	226	2477	1	127
9243	226	2620	0	183
9244	226	2620	0	183
9245	226	906	0	201
9246	226	4701	1	10
9247	226	1523	0	206
9248	226	5704	0	172
9249	226	2608	0	92
9250	226	2538	0	128
9251	226	1522	0	213
9252	226	1522	0	213
9253	226	2503	0	26
9254	226	1079	0	215
9255	226	2642	0	58
9256	226	2642	1	191
9257	226	2642	1	188
9258	226	5738	1	111
9259	226	13230	1	78
9260	226	13230	0	123
9261	226	13230	1	123
9262	226	467	0	224
9263	226	467	1	20
9264	226	467	0	115
9265	226	467	1	115
9266	226	467	1	197
9267	226	467	0	13
9268	226	467	1	13
9269	226	467	1	85
9270	226	49	0	121
9271	226	49	1	121
9272	226	49	0	79
9273	226	49	1	79
9274	226	49	0	2
9275	226	49	1	2
9276	226	13219	1	236
9277	226	1206	1	49
9278	226	3077	0	199
9279	226	134	0	178
9280	226	5738	0	111
9281	226	5738	1	111
9282	226	67	0	173
9283	226	326	0	153
9284	226	3110	0	70
9285	226	3110	1	104
9286	226	3110	1	126
9287	226	3110	0	189
9288	226	3110	0	189
9289	226	3110	0	189
9290	226	3110	1	189
9291	226	539	0	37
9292	226	539	0	37
9293	226	539	1	37
9294	226	539	0	105
9295	226	539	0	105
9296	226	539	0	105
9297	226	539	1	105
9298	226	5756	0	170
9299	226	5689	0	120
9300	226	1158	0	7
9301	226	2744	0	248
9302	226	5440	0	57
9303	226	4731	1	156
9304	226	2247	0	87
9305	226	1287	1	219
9306	226	1549	1	96
9307	226	37	1	132
9308	226	1229	0	190
9309	226	2442	0	1
9310	226	5772	1	67
9311	226	7674	0	81
9312	226	517	0	53
9313	226	5763	1	165
9314	226	5773	0	18
9315	226	3755	0	144
9316	226	5633	0	68
9317	226	1221	0	23
9318	226	2487	1	196
9319	227	1109	0	182
9320	227	2543	1	231
9321	227	1221	0	23
9322	228	3157	0	194
9323	228	8788	1	230
9324	228	8777	1	244
9325	228	8704	0	62
9326	228	8723	1	216
9327	228	8789	1	66
9328	228	8716	1	125
9329	228	8770	1	3
9330	228	8783	1	208
9331	228	5774	0	27
9332	228	5774	1	27
9333	228	3146	1	77
9334	228	3633	0	114
9335	228	3633	0	44
9336	228	3633	0	44
9337	228	3633	1	44
9338	228	3633	0	214
9339	228	3633	1	214
9340	229	1129	1	145
9341	229	5761	0	131
9342	229	5761	0	131
9343	229	4692	0	124
9344	229	4692	1	124
9345	229	1149	1	17
9346	229	13230	1	139
9347	229	3146	1	77
9348	229	49	0	76
9349	229	49	1	121
9350	229	49	1	79
9351	229	49	0	2
9352	229	49	0	2
9353	229	49	0	2
9354	229	49	0	2
9355	229	49	1	2
9356	229	7674	0	81
9357	229	1069	1	181
9358	229	5738	0	111
9359	229	5738	1	111
9360	229	2678	1	122
9361	230	2740	0	33
9362	230	3755	0	144
9363	230	857	0	106
9364	230	8748	1	42
9365	230	8748	0	207
9366	230	8748	1	207
9367	230	8748	1	102
9368	231	1221	0	23
9369	231	3765	1	63
9370	231	1523	0	206
9371	231	5688	1	48
9372	231	5758	0	169
9373	231	5758	0	169
9374	231	5758	0	169
9375	231	5758	1	169
9376	232	1298	1	184
9377	232	2556	0	56
9378	232	37	1	132
9379	232	1193	1	202
9380	232	1259	0	45
9381	232	2624	0	163
9382	232	4731	1	156
9383	232	5738	1	111
9384	233	1549	1	96
9385	233	2361	1	212
9386	233	3077	1	199
9387	233	90	1	55
9388	233	1133	0	238
9389	233	3157	0	194
9390	233	2442	0	1
9391	233	8788	0	230
9392	233	8723	1	216
9393	233	8704	1	62
9394	233	8783	1	205
9395	233	8783	1	103
9396	233	8783	0	138
9397	233	8783	1	138
9398	233	8716	0	125
9399	233	8716	0	154
9400	233	8716	0	154
9401	233	8716	1	154
9402	233	8716	1	233
9403	233	8716	1	89
9404	233	8716	1	149
9405	233	8770	0	3
9406	233	8789	0	66
9407	233	8789	1	65
9408	233	8789	0	46
9409	233	8789	0	46
9410	233	8789	0	46
9411	233	8789	1	46
9412	233	5774	0	27
9413	233	5774	1	27
9414	233	3146	1	77
9415	233	3630	0	237
9416	233	3630	0	38
9417	233	3630	0	38
9418	233	3633	0	114
9419	233	3633	0	44
9420	233	3633	1	44
9421	233	3633	0	214
9422	233	3633	1	214
9423	234	8704	0	62
9424	234	8788	1	230
9425	234	8777	0	244
9426	234	8723	0	216
9427	234	8770	1	3
9428	234	8789	0	66
9429	234	8789	1	65
9430	234	8789	0	46
9431	234	8789	1	46
9432	234	8716	0	125
9433	234	8716	0	154
9434	234	8716	1	154
9435	234	8716	1	233
9436	234	8716	0	89
9437	234	8716	1	89
9438	234	8716	1	149
9439	234	3146	1	77
9440	234	5774	1	27
9441	234	3633	0	44
9442	234	3633	0	44
9443	234	3633	0	44
9444	234	8716	1	125
9445	234	8783	0	208
9446	234	8783	0	205
9447	234	8783	0	205
9448	234	8783	1	205
9449	234	8783	0	103
9450	234	8783	0	103
9451	234	8783	0	103
9452	234	8783	0	103
9453	234	8783	0	103
9454	234	8783	0	103
9455	234	8783	1	103
9456	234	8783	1	138
9457	234	1291	0	203
9458	234	1291	1	203
9459	234	3133	0	6
9460	234	5476	1	39
9461	234	630	1	133
9462	234	2654	0	148
9463	234	1129	0	145
9464	234	1103	1	98
9465	234	829	0	140
9466	234	829	0	140
9467	234	3633	0	44
9468	234	3633	0	44
9469	234	3633	0	44
9470	234	3633	0	44
9471	234	3633	0	44
9472	234	3633	0	44
9473	234	3633	1	44
9474	234	3633	1	214
9475	234	8920	1	91
9476	234	2642	0	58
9477	234	2642	1	191
9478	234	2642	1	188
9479	234	13216	1	109
9480	234	13230	1	139
9481	234	5738	0	111
9482	234	5738	0	111
9483	234	5738	1	111
9484	234	467	0	224
9485	234	467	0	20
9486	235	8723	1	216
9487	236	1193	1	202
9488	236	1109	1	182
9489	236	2600	1	155
9490	236	5774	0	27
9491	236	5774	1	27
9492	236	1522	0	213
9493	236	2620	1	183
9494	236	2363	1	254
9495	236	1079	1	215
9496	237	1193	1	202
9497	237	1149	1	17
9498	237	7674	0	81
9499	237	3146	1	77
9500	237	3130	0	71
9501	237	3130	1	159
9502	237	9249	1	217
9503	237	9243	0	93
9504	237	9243	1	93
9505	237	5774	0	27
9506	237	5774	1	27
9507	237	5738	0	111
9508	237	5738	0	111
9509	237	5738	1	111
9510	237	13230	0	139
9511	237	13230	1	78
9512	237	13230	0	139
9513	237	13230	1	78
9514	237	13230	1	123
9515	237	2678	0	122
9516	237	1069	1	181
9517	237	49	0	76
9518	237	49	0	121
9519	237	49	1	121
9520	237	49	1	79
9521	237	49	1	2
9522	237	255	1	177
9523	237	8920	1	91
9524	237	2600	1	155
9525	237	467	0	224
9526	237	467	0	20
9527	237	467	1	20
9528	237	467	1	115
9529	237	467	1	197
9530	237	467	1	13
9531	237	467	1	85
9532	237	3633	1	114
9533	237	180	1	143
9534	237	2526	1	141
9535	237	13219	1	236
9536	237	13216	1	109
9537	237	2642	1	58
9538	237	1298	1	184
9539	237	5738	0	111
9540	237	5738	1	111
9541	237	906	1	201
9542	237	1109	1	182
9543	237	3133	1	6
9544	237	1287	1	219
9545	237	5763	1	165
9546	237	2629	1	161
9547	237	1079	1	215
9548	237	1619	1	192
9549	237	1069	1	181
9550	237	5766	1	25
9551	237	2361	1	212
9552	237	2683	1	94
9553	237	1524	0	218
9554	237	5478	1	175
9555	237	2477	1	127
9556	237	1167	0	235
9557	237	2590	1	75
9558	237	3114	0	88
9559	237	175	1	168
9560	237	894	1	108
9561	237	757	1	35
9562	237	1255	1	229
9563	237	1360	0	73
9564	237	1327	1	253
9565	238	2363	0	254
9566	238	255	0	177
9567	238	333	0	186
9568	238	333	0	228
9569	238	333	1	228
9570	238	333	0	251
9571	238	333	1	251
9572	238	333	1	60
9573	238	152	1	118
9574	238	2227	1	99
9575	238	566	0	119
9576	238	1162	1	174
9577	238	134	0	178
9578	238	5772	0	67
9579	238	5761	1	131
9580	238	1522	1	213
9581	238	3146	1	86
9582	238	3146	1	135
9583	238	3146	1	157
9584	238	2671	0	64
9585	239	1547	0	134
9586	239	1547	0	134
9587	239	1547	0	134
9588	239	1547	1	134
9589	239	3114	0	88
9590	239	3121	0	21
9591	239	4690	0	11
9592	239	4690	0	11
9593	239	4690	0	11
9594	239	4690	0	11
9595	239	4690	1	11
9596	239	1552	0	171
9597	239	1552	0	171
9598	239	1552	1	171
9599	239	630	0	133
9600	239	2498	1	162
9601	239	2487	0	196
9602	239	1224	0	185
9603	239	8704	0	62
9604	239	8777	0	244
9605	239	8788	0	230
9606	239	8723	0	216
9607	239	8770	0	3
9608	239	8789	0	66
9609	239	8789	1	65
9610	239	8789	1	46
9611	239	8716	0	125
9612	239	8716	1	154
9613	239	8716	1	233
9614	239	8716	0	89
9615	239	8716	1	89
9616	239	8716	1	149
9617	239	8783	0	208
9618	239	8783	0	205
9619	239	8783	1	205
9620	239	8783	0	103
9621	239	8783	0	103
9622	239	8783	1	103
9623	239	8783	1	138
9624	239	1224	0	185
9625	239	1432	1	249
9626	239	2624	1	163
9627	239	4701	1	10
9628	239	510	0	198
9629	239	510	1	198
9630	239	1331	1	113
9631	239	326	1	153
9632	239	566	0	119
9633	239	1259	0	45
9634	239	5793	0	160
9635	239	5793	0	160
9636	239	5793	0	160
9637	239	5793	0	160
9638	239	5793	0	160
9639	239	5793	0	160
9640	239	5793	0	160
9641	239	5793	0	160
9642	239	5793	0	160
9643	239	5793	0	160
9644	239	5793	1	160
9645	239	3157	0	194
9646	239	458	0	54
9647	239	458	0	54
9648	239	458	1	54
9649	239	538	0	180
9650	239	538	1	180
9651	239	1523	0	206
9652	239	5774	1	27
9653	239	3146	1	77
9654	239	3633	0	44
9655	239	3633	0	44
9656	239	3633	0	44
9657	239	3633	1	44
9658	239	3633	0	214
9659	239	3633	0	214
9660	239	3633	0	214
9661	239	3633	1	214
9662	239	8920	0	91
9663	239	2642	0	58
9664	239	2642	0	191
9665	239	2642	0	191
9666	239	2642	0	191
9667	239	2642	1	191
9668	239	2642	0	188
9669	239	2642	0	188
9670	239	2642	0	188
9671	239	2642	1	188
9672	239	13216	1	109
9673	239	13230	1	139
9674	239	5738	0	111
9675	239	5738	1	111
9676	239	467	1	224
9677	239	49	0	76
9678	239	49	1	121
9679	239	49	0	79
9680	239	49	0	79
9681	239	49	0	79
9682	239	49	1	79
9683	239	49	0	2
9684	239	49	1	2
9685	239	13219	1	236
9686	239	2508	1	221
9687	239	1384	0	52
9688	239	5761	0	131
9689	239	2642	1	58
9690	239	906	1	201
9691	239	3130	1	159
9692	239	5763	1	165
9693	239	5738	1	111
9694	239	4692	1	124
9695	239	1619	1	192
9696	239	333	1	228
9697	239	333	1	251
9698	239	333	1	60
9699	239	1522	0	213
9700	239	2661	0	152
9701	240	1193	0	202
9702	240	2744	0	248
9703	240	2247	0	87
9704	240	2520	0	30
9705	240	891	0	41
9706	240	67	1	173
9707	240	1340	0	32
9708	240	349	0	61
9709	240	2620	1	183
9710	241	67	1	173
9711	241	2548	1	158
9712	241	3121	1	21
9713	241	3110	1	104
9714	241	3110	0	126
9715	241	3110	1	126
9716	241	3110	0	189
9717	241	3110	0	189
9718	241	3110	0	189
9719	241	3110	0	189
9720	241	3110	1	189
9721	241	9249	0	217
9722	241	9249	1	217
9723	241	3130	0	159
9724	241	3130	0	159
9725	241	3130	1	159
9726	241	9243	0	93
9727	241	9243	1	93
9728	241	152	0	118
9729	241	5774	0	27
9730	241	5774	1	27
9731	241	31	0	137
9732	241	2363	1	254
9733	242	2227	1	99
9734	242	67	0	173
9735	242	2325	1	142
9736	242	630	1	133
9737	242	180	0	143
9738	242	5772	0	67
9739	242	5772	1	67
9740	242	1162	0	174
9741	242	1129	0	145
9742	242	3130	0	159
9743	242	3130	0	159
9744	242	3130	0	159
9745	242	3130	0	159
9746	242	3130	0	159
9747	242	3130	0	159
9748	242	3130	0	159
9749	242	3130	0	159
9750	242	3130	0	159
9751	242	3130	0	159
9752	242	3130	1	159
9753	242	9249	1	217
9754	242	9243	1	93
9755	242	1287	1	219
9756	242	1537	0	12
9757	242	1133	0	238
9758	242	510	1	198
9759	242	1149	0	17
9760	242	1167	0	235
9761	242	180	0	143
9762	242	180	0	143
9763	242	180	1	143
9764	242	3077	1	199
9765	242	2227	0	99
9766	242	1317	0	220
9767	243	8749	1	29
9768	243	8749	1	100
9769	243	8800	1	112
9770	243	8800	1	167
9771	243	8800	0	210
9772	243	8800	1	210
9773	243	8800	1	59
9774	243	8752	1	82
9775	243	8752	1	243
9776	243	8748	0	42
9777	243	8748	0	42
9778	243	8748	0	42
9779	243	8748	1	42
9780	243	8748	0	207
9781	243	8748	1	207
9782	243	8748	0	102
9783	243	8748	0	102
9784	243	8748	1	102
9785	243	8716	0	125
9786	243	8716	1	154
9787	243	8716	0	233
9788	243	8716	1	233
9789	243	8716	1	89
9790	243	8716	0	149
9791	243	8716	0	149
9792	243	8716	1	149
9793	243	8789	0	66
9794	243	8789	1	65
9795	243	8789	1	46
9796	243	8783	1	208
9797	243	8770	0	3
9798	243	3755	0	144
9799	243	3146	0	77
9800	243	3146	0	86
9801	243	3146	0	86
9802	243	3146	0	86
9803	243	3146	1	86
9804	243	3146	0	135
9805	243	3146	0	135
9806	243	3146	0	135
9807	243	3146	0	135
9808	243	3146	1	135
9809	243	3146	0	157
9810	243	3146	0	157
9811	243	3146	0	157
9812	243	3146	1	157
9813	243	5774	0	27
9814	243	5774	0	27
9815	243	5774	1	27
9816	243	3630	0	237
9817	243	3630	0	38
9818	243	3630	0	38
9819	243	3630	0	38
9820	243	3630	0	38
9821	243	3630	1	38
9822	243	3630	0	225
9823	243	3630	0	225
9824	243	3630	0	225
9825	243	3630	0	225
9826	243	3630	0	225
9827	243	3630	1	225
9828	243	3618	0	223
9829	243	2642	1	58
9830	243	13216	0	109
9831	243	539	0	245
9832	243	13216	0	109
9833	243	13230	1	139
9834	243	5738	0	111
9835	243	5738	0	111
9836	243	5738	0	111
9837	243	5738	0	111
9838	243	5738	1	111
9839	243	333	0	186
9840	243	333	0	228
9841	243	333	1	228
9842	243	333	0	251
9843	243	333	1	251
9844	243	333	0	60
9845	243	333	0	186
9846	243	333	1	228
9847	243	333	1	251
9848	243	333	1	60
9849	243	13219	0	236
9850	243	49	1	76
9851	243	539	0	37
9852	243	539	0	37
9853	243	539	1	37
9854	243	539	0	105
9855	243	539	0	105
9856	243	539	0	105
9857	243	539	0	105
9858	243	539	0	105
9859	243	539	0	105
9860	243	539	0	105
9861	243	539	1	105
9862	243	459	1	242
9863	244	2543	0	231
9864	245	5440	1	57
9865	245	2520	1	30
9866	245	1048	1	107
9867	245	539	0	245
9868	245	539	1	37
9869	245	539	1	105
9870	245	2624	1	163
9871	245	1619	1	192
9872	245	1103	1	98
9873	245	5762	1	28
9874	245	5772	1	67
9875	245	5754	1	50
9876	245	2543	1	231
9877	245	3146	1	77
9878	245	5738	0	111
9879	245	5738	0	111
9880	245	5738	1	111
9881	245	5774	0	27
9882	245	5774	1	27
9883	245	1149	1	17
9884	245	2678	0	122
9885	245	1069	1	181
9886	245	13230	0	139
9887	245	13230	1	78
9888	245	13230	1	123
9889	245	7674	1	81
9890	245	49	1	76
9891	245	9117	1	15
9892	245	3618	1	223
9893	245	333	1	186
9894	245	3630	0	237
9895	245	3630	0	38
9896	245	3630	0	38
9897	245	3630	0	38
9898	245	3630	0	38
9899	245	3630	0	38
9900	245	3630	0	38
9901	245	3630	0	38
9902	245	3630	0	38
9903	245	3630	0	38
9904	245	3630	1	38
9905	245	3630	1	225
9906	245	13216	1	109
9907	245	13219	1	236
9908	245	2642	1	58
9909	245	1224	1	185
9910	245	49	1	76
9911	245	539	0	245
9912	245	539	1	37
9913	245	539	1	105
9914	245	1172	1	193
9915	245	1317	1	220
9916	245	459	1	242
9917	245	1079	1	215
9918	245	654	1	116
9919	245	1229	1	190
9920	245	2247	1	87
9921	245	2227	1	99
9922	245	22	1	101
9923	245	5478	1	175
9924	245	510	1	198
9925	245	833	0	222
9926	245	458	1	54
9927	245	857	1	106
9928	245	561	1	83
9929	245	37	1	132
9930	245	1370	1	14
9931	245	626	1	240
9932	245	271	1	90
9933	245	839	0	43
9934	245	1214	1	241
9935	245	935	1	246
9936	245	1246	0	51
9937	245	3077	1	199
9938	245	5763	1	165
9939	245	1184	1	211
9940	245	5793	0	160
9941	245	5793	1	160
9942	245	2442	1	1
9943	246	226	0	147
9944	246	1109	1	182
9945	246	2503	1	26
9946	246	2645	0	97
9947	246	2512	0	72
9948	246	538	1	180
9949	246	3110	0	70
9950	246	3110	0	104
9951	246	3110	1	104
9952	246	3110	1	126
9953	246	3110	1	189
9954	246	1158	0	7
9955	246	1522	1	213
9956	246	1069	1	181
9957	246	891	1	41
9958	246	3163	0	200
9959	246	1597	0	84
9960	246	5754	1	50
9961	246	1428	1	226
9962	246	467	1	224
9963	246	1552	1	171
9964	246	1172	1	193
9965	246	3151	1	232
9966	246	2661	1	152
9967	247	1365	1	146
9968	247	2548	0	158
9969	247	2548	1	158
9970	247	5761	1	131
9971	247	7	1	95
9972	247	1129	0	145
9973	247	536	0	166
9974	247	536	0	166
9975	247	536	0	166
9976	247	536	1	166
9977	247	1331	1	113
9978	247	2629	1	161
9979	247	2620	1	183
9980	247	1523	0	206
9981	248	4692	0	124
9982	248	4692	1	124
9983	248	67	0	173
9984	248	1597	0	84
9985	248	5784	1	204
9986	249	226	0	147
9987	249	226	0	147
9988	249	3146	1	77
9989	249	5774	1	27
9990	249	3633	1	44
9991	249	3633	1	214
9992	249	2642	1	191
9993	249	2642	1	188
9994	249	5738	1	111
9995	249	9243	0	93
9996	249	9243	0	93
9997	249	9243	1	93
9998	249	3130	1	159
9999	249	9249	1	217
10000	249	8749	0	29
10001	249	8749	0	29
10002	249	8749	1	29
10003	249	8749	1	100
10004	249	8752	1	82
10005	249	5738	1	111
10006	249	13230	1	78
10007	249	13230	1	123
10008	249	467	1	20
10009	249	467	1	115
10010	249	467	1	197
10011	249	467	1	13
10012	249	467	0	85
10013	249	467	1	85
10014	249	8752	0	82
10015	249	8752	1	82
10016	249	8752	0	243
10017	249	8752	1	243
10018	249	8748	0	42
10019	249	8748	1	42
10020	249	8748	0	42
10021	249	8748	0	42
10022	249	8748	0	42
10023	249	8748	1	42
10024	249	8748	1	207
10025	249	8748	0	102
10026	249	8748	0	102
10027	249	8748	1	102
10028	249	49	1	121
10029	249	49	1	79
10030	249	49	0	2
10031	249	49	1	2
10032	249	8800	0	112
10033	249	8800	1	112
10034	249	8800	1	167
10035	250	1167	1	235
10036	250	4731	1	156
10037	250	2654	0	148
10038	250	243	1	8
10039	250	5513	1	117
10040	250	1432	1	249
10041	250	134	1	178
10042	250	1537	1	12
10043	250	1549	1	96
10044	250	1176	1	209
10045	250	1370	0	14
10046	250	5704	0	172
10047	250	37	1	132
10048	250	333	0	186
10049	250	333	0	228
10050	250	333	0	228
10051	250	333	0	186
10052	250	333	1	186
10053	250	2548	1	158
10054	250	1317	0	220
10055	250	5784	1	204
10056	250	49	0	76
10057	250	49	1	121
10058	250	49	1	79
10059	250	49	1	2
10060	250	1229	0	190
10061	250	3103	0	36
10062	250	1109	1	182
10063	250	2661	0	152
10064	250	2661	1	152
10065	250	5742	0	31
10066	250	5742	0	31
10067	250	2608	1	92
10068	250	1619	1	192
10069	250	1547	0	134
10070	250	7674	0	81
10071	250	5762	0	28
10072	250	355	0	9
10073	251	3146	1	77
10074	251	5738	1	111
10075	252	5763	0	165
10076	252	5763	0	165
10077	252	5763	1	165
10078	252	5760	1	80
10079	252	5478	1	175
10080	252	2590	1	75
10081	252	1193	1	202
10082	253	1233	0	234
10083	253	3077	0	199
10084	253	733	0	74
10085	253	5688	1	48
10086	253	536	0	166
10087	253	536	1	166
10088	253	757	0	35
10089	253	22	0	101
10090	253	1193	0	202
10091	253	1303	0	34
10092	253	2361	1	212
10093	253	1149	0	17
10094	253	467	1	224
10095	253	2678	1	122
